Date,Time,Time Zone,Water Temperature (°C),Specific Conductance (?S/cm),Dissolved Oxygen (mg/L),pH,Turbidity (FNU),Chlorophyll (RFU),Phycocyanin (RFU),fDOM(ppb QSE),Latitude,Longitude
8/20/2019,9:15:20,EDT,28.845,399.5,3.36,7.32,3.05,4.73,0.39,346.6,26.7232,-81.5267
8/20/2019,9:15:25,EDT,28.833,399.5,3.34,7.32,3.05,4.69,0.38,347.0,26.7235,-81.5264
8/20/2019,9:15:30,EDT,28.824,399.5,3.33,7.32,3.09,4.67,0.41,347.3,26.7241,-81.5259
8/20/2019,9:15:35,EDT,28.817,399.5,3.32,7.32,3.15,4.66,0.35,347.6,26.7245,-81.5255
8/20/2019,9:15:40,EDT,28.81,399.6,3.32,7.32,3.17,4.62,0.31,347.9,26.7249,-81.5252
8/20/2019,9:15:45,EDT,28.806,399.6,3.32,7.32,3.2,4.6,0.31,348.2,26.7254,-81.5248
8/20/2019,9:15:50,EDT,28.804,399.6,3.32,7.32,3.14,4.6,0.29,348.2,26.7258,-81.5245
8/20/2019,9:15:55,EDT,28.803,399.5,3.33,7.32,3.15,4.6,0.27,348.4,26.7263,-81.5241
8/20/2019,9:16:00,EDT,28.8,399.5,3.33,7.32,3.1,4.56,0.3,348.2,26.7269,-81.5237
8/20/2019,9:16:05,EDT,28.793,399.4,3.33,7.32,3.09,4.47,0.27,348.1,26.7272,-81.5235
8/20/2019,9:16:10,EDT,28.784,399.3,3.34,7.32,3.07,4.46,0.25,348.1,26.7279,-81.5232
8/20/2019,9:16:15,EDT,28.781,399.8,3.34,7.32,3.06,4.51,0.26,348.3,26.7283,-81.5231
8/20/2019,9:16:20,EDT,28.792,401.2,3.35,7.32,3.01,4.55,0.25,348.8,26.7289,-81.5229
8/20/2019,9:16:25,EDT,28.814,402.9,3.37,7.32,2.94,4.63,0.27,349.4,26.7293,-81.5228
8/20/2019,9:16:30,EDT,28.839,404.5,3.39,7.32,2.87,4.72,0.28,350.1,26.7299,-81.5227
8/20/2019,9:16:35,EDT,28.862,405.9,3.42,7.33,2.81,4.76,0.29,350.9,26.7304,-81.5226
8/20/2019,9:16:40,EDT,28.881,407.4,3.45,7.33,2.79,4.76,0.31,351.7,26.7309,-81.5226
8/20/2019,9:16:45,EDT,28.894,408.9,3.46,7.33,2.76,4.74,0.3,352.5,26.7316,-81.5225
8/20/2019,9:16:50,EDT,28.898,410.3,3.46,7.33,2.75,4.71,0.3,353.4,26.7321,-81.5225
8/20/2019,9:16:55,EDT,28.9,411.8,3.46,7.33,2.74,4.7,0.3,354.3,26.7327,-81.5224
8/20/2019,9:17:00,EDT,28.907,413.4,3.45,7.33,2.72,4.71,0.29,355.0,26.7333,-81.5223
8/20/2019,9:17:05,EDT,28.912,414.5,3.44,7.33,2.73,4.68,0.29,355.7,26.7338,-81.5223
8/20/2019,9:17:10,EDT,28.915,415.4,3.43,7.33,2.74,4.64,0.26,356.4,26.7344,-81.5222
8/20/2019,9:17:15,EDT,28.917,416.4,3.42,7.33,2.78,4.64,0.26,357.0,26.7349,-81.5221
8/20/2019,9:17:20,EDT,28.919,417.6,3.41,7.33,2.84,4.63,0.27,357.6,26.7355,-81.522
8/20/2019,9:17:25,EDT,28.922,418.5,3.4,7.33,2.83,4.6,0.26,358.2,26.736,-81.5219
8/20/2019,9:17:30,EDT,28.923,419,3.4,7.33,2.87,4.6,0.29,358.6,26.7365,-81.5218
8/20/2019,9:17:35,EDT,28.922,419.1,3.4,7.33,2.88,4.65,0.29,358.9,26.7372,-81.5216
8/20/2019,9:17:40,EDT,28.921,419.4,3.41,7.33,2.93,4.7,0.28,359.1,26.7376,-81.5215
8/20/2019,9:17:45,EDT,28.929,420.4,3.41,7.33,2.88,4.7,0.3,358.3,26.7382,-81.5211
8/20/2019,9:17:50,EDT,28.946,422.3,3.42,7.33,2.89,4.67,0.29,358.0,26.7385,-81.5207
8/20/2019,9:17:55,EDT,28.964,424,3.43,7.33,2.86,4.68,0.29,357.6,26.7389,-81.5202
8/20/2019,9:18:00,EDT,28.979,425.3,3.44,7.33,2.87,4.71,0.3,357.3,26.7392,-81.5199
8/20/2019,9:18:05,EDT,28.99,426.3,3.44,7.34,2.86,4.75,0.29,357.4,26.7396,-81.5195
8/20/2019,9:18:10,EDT,29,426.9,3.43,7.34,2.87,4.74,0.28,357.4,26.7401,-81.519
8/20/2019,9:18:15,EDT,28.994,426.3,3.43,7.34,2.88,4.67,0.28,357.2,26.7404,-81.5186
8/20/2019,9:18:20,EDT,28.982,425.4,3.42,7.34,2.88,4.62,0.27,357.0,26.7408,-81.5182
8/20/2019,9:18:25,EDT,28.966,424.1,3.42,7.34,2.91,4.61,0.29,356.8,26.7412,-81.5176
8/20/2019,9:18:30,EDT,28.956,423,3.42,7.34,2.91,4.57,0.29,356.3,26.7415,-81.5171
8/20/2019,9:18:35,EDT,28.937,421.3,3.42,7.34,2.97,4.57,0.28,355.9,26.7418,-81.5168
8/20/2019,9:18:40,EDT,28.915,419.4,3.42,7.34,3,4.57,0.27,355.3,26.7421,-81.5163
8/20/2019,9:18:45,EDT,28.896,417.8,3.42,7.34,3.03,4.59,0.26,354.7,26.7426,-81.5158
8/20/2019,9:18:50,EDT,28.881,416.2,3.42,7.34,3.01,4.59,0.25,354.0,26.7429,-81.5154
8/20/2019,9:18:55,EDT,28.869,415.2,3.42,7.34,3.01,4.58,0.25,353.6,26.7432,-81.515
8/20/2019,9:19:00,EDT,28.871,415.5,3.42,7.34,3,4.55,0.25,353.7,26.7435,-81.5144
8/20/2019,9:19:05,EDT,28.886,416.8,3.42,7.33,2.99,4.6,0.25,354.2,26.7437,-81.5142
8/20/2019,9:19:10,EDT,28.903,418.4,3.42,7.33,2.99,4.61,0.26,354.9,26.7437,-81.5141
8/20/2019,9:19:15,EDT,28.915,419.9,3.42,7.33,3.01,4.61,0.28,355.8,26.7438,-81.5141
8/20/2019,9:19:20,EDT,28.932,422,3.41,7.33,2.99,4.6,0.27,356.6,26.7438,-81.514
8/20/2019,9:19:25,EDT,28.952,424,3.4,7.33,2.95,4.61,0.28,357.4,26.7439,-81.514
8/20/2019,9:19:30,EDT,28.968,425.6,3.39,7.33,2.98,4.63,0.28,358.3,26.7439,-81.5139
8/20/2019,9:19:35,EDT,28.976,426.4,3.38,7.33,3.01,4.63,0.26,358.9,26.744,-81.5139
8/20/2019,9:19:40,EDT,28.972,426.1,3.37,7.34,2.95,4.62,0.26,359.0,26.744,-81.5138
8/20/2019,9:19:45,EDT,28.96,424.6,3.37,7.34,2.9,4.63,0.26,358.6,26.7441,-81.5137
8/20/2019,9:19:50,EDT,28.935,422.3,3.38,7.34,2.9,4.59,0.23,358.0,26.7442,-81.5137
8/20/2019,9:19:55,EDT,28.915,420.7,3.38,7.34,2.92,4.6,0.24,357.6,26.7442,-81.5136
8/20/2019,9:20:00,EDT,28.905,419.7,3.39,7.34,2.93,4.59,0.25,357.2,26.7443,-81.5135
8/20/2019,9:20:05,EDT,28.894,418.3,3.4,7.34,2.91,4.59,0.25,356.6,26.7443,-81.5134
8/20/2019,9:20:10,EDT,28.872,415.5,3.4,7.34,2.91,4.6,0.27,356.0,26.7444,-81.5134
8/20/2019,9:20:15,EDT,28.847,413,3.41,7.34,2.88,4.58,0.27,354.9,26.7444,-81.5133
8/20/2019,9:20:20,EDT,28.828,411.4,3.42,7.34,2.91,4.55,0.26,354.2,26.7445,-81.5132
8/20/2019,9:20:25,EDT,28.828,411,3.43,7.34,2.89,4.58,0.25,353.7,26.7445,-81.5132
8/20/2019,9:20:30,EDT,28.832,411,3.43,7.33,2.9,4.58,0.24,353.6,26.7445,-81.5131
8/20/2019,9:20:35,EDT,28.838,411.3,3.43,7.33,2.88,4.61,0.29,353.6,26.7446,-81.513
8/20/2019,9:20:40,EDT,28.842,411.7,3.42,7.33,2.91,4.66,0.29,353.8,26.7446,-81.5129
8/20/2019,9:20:45,EDT,28.844,412,3.42,7.33,2.88,4.65,0.3,353.9,26.7447,-81.5128
8/20/2019,9:20:50,EDT,28.843,412,3.41,7.33,2.86,4.59,0.3,353.8,26.7447,-81.5127
8/20/2019,9:20:55,EDT,28.836,411.8,3.41,7.33,2.84,4.56,0.25,353.7,26.7448,-81.5126
8/20/2019,9:21:00,EDT,28.792,407.5,3.4,7.33,2.85,4.52,0.25,351.7,26.7448,-81.5126
8/20/2019,9:21:05,EDT,28.624,346,3.44,7.34,2.86,4.47,0.21,344.2,26.7448,-81.5125
8/20/2019,9:21:10,EDT,28.411,344.9,3.84,7.34,2.81,4.5,0.21,336.4,26.7449,-81.5124
8/20/2019,9:21:15,EDT,28.367,356.4,3.87,7.34,2.82,4.58,0.22,332.5,26.7449,-81.5123
8/20/2019,9:21:20,EDT,28.485,397.4,3.85,7.34,2.8,4.63,0.25,334.1,26.7449,-81.5122
8/20/2019,9:21:25,EDT,28.643,400.7,3.8,7.33,2.81,4.68,0.3,340.9,26.7449,-81.5121
8/20/2019,9:21:30,EDT,28.744,405.2,3.72,7.33,2.86,4.65,0.29,348.1,26.745,-81.512
8/20/2019,9:21:35,EDT,28.805,409.9,3.63,7.33,2.93,4.64,0.26,352.9,26.745,-81.5119
8/20/2019,9:21:40,EDT,28.837,414.7,3.55,7.33,2.94,4.67,0.26,355.6,26.745,-81.5118
8/20/2019,9:21:45,EDT,28.852,416.1,3.5,7.33,2.9,4.67,0.25,356.5,26.7451,-81.5117
8/20/2019,9:21:50,EDT,28.818,409,3.47,7.34,2.85,4.63,0.27,354.5,26.7451,-81.5117
8/20/2019,9:21:55,EDT,28.71,393.3,3.49,7.34,2.87,4.57,0.29,349.7,26.7451,-81.5116
8/20/2019,9:22:00,EDT,28.572,378.3,3.55,7.34,2.83,4.52,0.27,343.7,26.7451,-81.5115
8/20/2019,9:22:05,EDT,28.494,371.4,3.62,7.35,2.82,4.56,0.28,338.9,26.7451,-81.5115
8/20/2019,9:22:10,EDT,28.474,369.9,3.68,7.35,2.8,4.55,0.26,336.9,26.7451,-81.5114
8/20/2019,9:22:15,EDT,28.47,369.3,3.73,7.34,2.82,4.55,0.24,336.4,26.7451,-81.5114
8/20/2019,9:22:20,EDT,28.466,368.6,3.76,7.34,2.81,4.57,0.25,336.4,26.7451,-81.5113
8/20/2019,9:22:25,EDT,28.486,371.2,3.78,7.34,2.86,4.58,0.26,337.4,26.7451,-81.5113
8/20/2019,9:22:30,EDT,28.545,378.7,3.78,7.34,2.84,4.59,0.29,339.5,26.745,-81.5113
8/20/2019,9:22:35,EDT,28.606,385.3,3.74,7.33,2.87,4.59,0.33,342.0,26.745,-81.5113
8/20/2019,9:22:40,EDT,28.651,390.4,3.7,7.33,2.8,4.62,0.32,344.5,26.745,-81.5113
8/20/2019,9:22:45,EDT,28.693,395.8,3.67,7.33,2.81,4.63,0.29,347.1,26.745,-81.5113
8/20/2019,9:22:50,EDT,28.764,403,3.63,7.33,2.79,4.66,0.29,349.5,26.745,-81.5113
8/20/2019,9:22:55,EDT,28.827,409.5,3.6,7.33,2.78,4.71,0.27,352.4,26.7449,-81.5113
8/20/2019,9:23:00,EDT,28.881,413.7,3.57,7.33,2.77,4.77,0.28,354.8,26.7449,-81.5113
8/20/2019,9:23:05,EDT,28.914,416.7,3.55,7.33,2.79,4.81,0.31,356.5,26.7449,-81.5113
8/20/2019,9:23:10,EDT,28.93,417.7,3.54,7.34,2.78,4.77,0.32,357.0,26.7449,-81.5113
8/20/2019,9:23:15,EDT,28.885,412.6,3.54,7.34,2.76,4.69,0.32,354.8,26.7449,-81.5113
8/20/2019,9:23:20,EDT,28.803,404,3.57,7.34,2.75,4.64,0.31,352.1,26.7449,-81.5113
8/20/2019,9:23:25,EDT,28.745,398.7,3.61,7.34,2.75,4.63,0.28,349.3,26.7449,-81.5113
8/20/2019,9:23:30,EDT,28.741,399.3,3.61,7.34,2.82,4.62,0.28,348.1,26.7449,-81.5113
8/20/2019,9:23:35,EDT,28.737,399.2,3.6,7.34,2.87,4.59,0.24,348.2,26.7449,-81.5113
8/20/2019,9:23:40,EDT,28.719,397.5,3.58,7.34,2.91,4.54,0.24,347.9,26.7449,-81.5113
8/20/2019,9:23:45,EDT,28.697,395,3.58,7.34,2.88,4.58,0.24,347.3,26.7448,-81.5114
8/20/2019,9:23:50,EDT,28.694,395.4,3.58,7.34,2.83,4.6,0.23,347.4,26.7448,-81.5114
8/20/2019,9:23:55,EDT,28.73,399.9,3.58,7.34,2.81,4.61,0.24,348.5,26.7448,-81.5114
8/20/2019,9:24:00,EDT,28.79,406.2,3.57,7.33,2.83,4.62,0.24,350.7,26.7448,-81.5114
8/20/2019,9:24:05,EDT,28.843,412.1,3.55,7.33,2.82,4.68,0.25,353.4,26.7448,-81.5114
8/20/2019,9:24:10,EDT,28.893,417.4,3.52,7.33,2.79,4.69,0.25,355.4,26.7448,-81.5115
8/20/2019,9:24:15,EDT,28.927,421.5,3.5,7.34,2.79,4.7,0.25,357.3,26.7448,-81.5115
8/20/2019,9:24:20,EDT,28.953,424.4,3.47,7.34,2.83,4.65,0.26,359.0,26.7448,-81.5115
8/20/2019,9:24:25,EDT,28.966,426.3,3.45,7.34,2.85,4.62,0.24,360.0,26.7448,-81.5115
8/20/2019,9:24:30,EDT,28.976,427.6,3.43,7.34,2.84,4.66,0.25,360.8,26.7448,-81.5115
8/20/2019,9:24:35,EDT,28.986,428.5,3.41,7.34,2.83,4.65,0.26,361.3,26.7448,-81.5116
8/20/2019,9:24:40,EDT,28.994,429.1,3.4,7.34,2.81,4.63,0.25,361.6,26.7448,-81.5116
8/20/2019,9:24:45,EDT,28.999,429.5,3.39,7.34,2.8,4.66,0.27,361.7,26.7448,-81.5116
8/20/2019,9:24:50,EDT,29.007,430,3.39,7.34,2.79,4.68,0.28,361.9,26.7448,-81.5116
8/20/2019,9:24:55,EDT,29.017,430.3,3.4,7.34,2.77,4.73,0.33,362.0,26.7448,-81.5116
8/20/2019,9:25:00,EDT,29.027,430.5,3.41,7.34,2.75,4.73,0.31,362.0,26.7448,-81.5116
8/20/2019,9:25:05,EDT,29.036,430.6,3.42,7.34,2.74,4.74,0.3,361.7,26.7449,-81.5116
8/20/2019,9:25:10,EDT,29.042,430.6,3.43,7.34,2.72,4.76,0.29,361.3,26.7448,-81.5116
8/20/2019,9:25:15,EDT,29.043,430.6,3.44,7.34,2.73,4.73,0.27,360.9,26.7448,-81.5115
8/20/2019,9:25:20,EDT,29.045,430.6,3.44,7.34,2.74,4.75,0.28,360.6,26.7448,-81.5115
8/20/2019,9:25:25,EDT,29.045,430.7,3.44,7.34,2.75,4.75,0.3,360.7,26.7448,-81.5114
8/20/2019,9:25:30,EDT,29.042,430.8,3.43,7.34,2.76,4.75,0.28,360.8,26.7448,-81.5114
8/20/2019,9:25:35,EDT,29.04,430.9,3.42,7.34,2.75,4.73,0.29,360.7,26.7448,-81.5113
8/20/2019,9:25:40,EDT,29.041,431,3.42,7.34,2.74,4.7,0.29,360.9,26.7448,-81.5113
8/20/2019,9:25:45,EDT,29.044,431,3.42,7.34,2.75,4.7,0.33,361.0,26.7448,-81.5112
8/20/2019,9:25:50,EDT,29.047,431,3.42,7.34,2.74,4.71,0.34,360.9,26.7448,-81.5111
8/20/2019,9:25:55,EDT,29.048,431,3.42,7.34,2.76,4.71,0.34,361.0,26.7448,-81.5111
8/20/2019,9:26:00,EDT,29.047,430.9,3.42,7.34,2.77,4.74,0.33,361.0,26.7449,-81.511
8/20/2019,9:26:05,EDT,29.047,430.9,3.42,7.34,2.78,4.73,0.3,361.0,26.7449,-81.511
8/20/2019,9:26:10,EDT,29.049,430.9,3.43,7.34,2.77,4.72,0.3,360.6,26.7449,-81.5109
8/20/2019,9:26:15,EDT,29.051,430.9,3.43,7.34,2.76,4.72,0.29,360.2,26.7449,-81.5108
8/20/2019,9:26:20,EDT,29.05,430.9,3.43,7.34,2.78,4.69,0.28,359.8,26.7449,-81.5107
8/20/2019,9:26:25,EDT,29.05,430.9,3.43,7.34,2.77,4.7,0.3,359.4,26.7449,-81.5107
8/20/2019,9:26:30,EDT,29.051,430.9,3.43,7.34,2.77,4.72,0.29,359.3,26.7449,-81.5106
8/20/2019,9:26:35,EDT,29.056,430.8,3.43,7.34,2.79,4.71,0.29,359.0,26.7449,-81.5105
8/20/2019,9:26:40,EDT,29.061,430.7,3.45,7.35,2.8,4.72,0.29,358.3,26.7449,-81.5105
8/20/2019,9:26:45,EDT,29.064,430.6,3.47,7.35,2.84,4.72,0.29,357.7,26.745,-81.5104
8/20/2019,9:26:50,EDT,29.065,430.5,3.49,7.35,2.8,4.7,0.27,357.0,26.745,-81.5104
8/20/2019,9:26:55,EDT,29.064,430.5,3.5,7.35,2.82,4.69,0.29,356.9,26.745,-81.5103
8/20/2019,9:27:00,EDT,29.062,430.5,3.5,7.35,2.83,4.69,0.3,356.7,26.745,-81.5102
8/20/2019,9:27:05,EDT,29.061,430.5,3.5,7.35,2.91,4.69,0.3,356.9,26.745,-81.5102
8/20/2019,9:27:10,EDT,29.061,430.5,3.51,7.35,2.97,4.68,0.29,357.1,26.745,-81.5101
8/20/2019,9:27:15,EDT,29.06,430.4,3.51,7.35,2.99,4.64,0.28,357.0,26.745,-81.5101
8/20/2019,9:27:20,EDT,29.057,430.3,3.52,7.35,3.01,4.67,0.28,357.3,26.745,-81.51
8/20/2019,9:27:25,EDT,29.054,430.3,3.52,7.35,3,4.68,0.27,357.6,26.7449,-81.5099
8/20/2019,9:27:30,EDT,29.052,430.2,3.51,7.35,2.99,4.67,0.28,357.8,26.7449,-81.5098
8/20/2019,9:27:35,EDT,29.051,430.2,3.51,7.35,2.99,4.67,0.28,357.9,26.7449,-81.5097
8/20/2019,9:27:40,EDT,29.051,430.2,3.51,7.35,2.97,4.7,0.28,357.9,26.7449,-81.5097
8/20/2019,9:27:45,EDT,29.053,430.3,3.51,7.35,2.96,4.72,0.28,358.1,26.7449,-81.5096
8/20/2019,9:27:50,EDT,29.057,430.3,3.51,7.35,2.94,4.72,0.29,358.2,26.7449,-81.5096
8/20/2019,9:27:55,EDT,29.062,430.4,3.51,7.35,2.98,4.7,0.29,358.5,26.7448,-81.5095
8/20/2019,9:28:00,EDT,29.065,430.5,3.51,7.35,2.95,4.69,0.3,358.6,26.7448,-81.5095
8/20/2019,9:28:05,EDT,29.065,430.5,3.51,7.35,2.93,4.65,0.29,358.5,26.7448,-81.5094
8/20/2019,9:28:10,EDT,29.065,430.6,3.51,7.35,2.94,4.67,0.28,358.4,26.7448,-81.5093
8/20/2019,9:28:15,EDT,29.067,430.7,3.52,7.35,3.02,4.65,0.28,358.5,26.7448,-81.5093
8/20/2019,9:28:20,EDT,29.068,430.9,3.53,7.35,3.1,4.64,0.27,358.7,26.7448,-81.5092
8/20/2019,9:28:25,EDT,29.066,431,3.53,7.35,3.19,4.66,0.27,359.0,26.7449,-81.5091
8/20/2019,9:28:30,EDT,29.065,431.1,3.53,7.35,3.39,4.63,0.25,359.6,26.7449,-81.509
8/20/2019,9:28:35,EDT,29.064,431.2,3.53,7.35,3.72,4.61,0.24,360.1,26.7449,-81.509
8/20/2019,9:28:40,EDT,29.066,430.8,3.53,7.35,4.05,4.62,0.25,360.3,26.745,-81.5089
8/20/2019,9:28:45,EDT,29.068,430.1,3.54,7.35,4.26,4.64,0.27,360.0,26.745,-81.5089
8/20/2019,9:28:50,EDT,29.068,429.3,3.55,7.35,4.12,4.66,0.28,358.5,26.745,-81.5088
8/20/2019,9:28:55,EDT,29.066,428.8,3.56,7.35,3.94,4.68,0.28,357.4,26.745,-81.5087
8/20/2019,9:29:00,EDT,29.064,428.2,3.57,7.35,3.73,4.72,0.27,356.4,26.745,-81.5087
8/20/2019,9:29:05,EDT,29.063,427.8,3.58,7.35,3.72,4.7,0.29,356.2,26.745,-81.5086
8/20/2019,9:29:10,EDT,29.059,427.5,3.59,7.35,3.68,4.74,0.31,355.9,26.745,-81.5085
8/20/2019,9:29:15,EDT,29.051,427.4,3.59,7.35,3.66,4.74,0.33,355.8,26.7449,-81.5085
8/20/2019,9:29:20,EDT,29.043,427.4,3.59,7.35,3.62,4.72,0.33,355.7,26.7449,-81.5084
8/20/2019,9:29:25,EDT,29.038,428.1,3.59,7.35,3.61,4.67,0.32,356.2,26.7449,-81.5084
8/20/2019,9:29:30,EDT,29.036,429.1,3.59,7.35,3.56,4.69,0.32,356.8,26.7449,-81.5083
8/20/2019,9:29:35,EDT,29.035,429.9,3.59,7.35,3.53,4.7,0.3,357.6,26.7448,-81.5082
8/20/2019,9:29:40,EDT,29.033,430.4,3.59,7.35,3.48,4.65,0.3,358.3,26.7448,-81.508
8/20/2019,9:29:45,EDT,29.035,430.7,3.59,7.35,3.42,4.67,0.3,358.7,26.7448,-81.5076
8/20/2019,9:29:50,EDT,29.044,431.2,3.59,7.35,3.39,4.68,0.28,359.2,26.7448,-81.5074
8/20/2019,9:29:55,EDT,29.056,432.1,3.59,7.35,3.39,4.71,0.25,359.9,26.7448,-81.5069
8/20/2019,9:30:00,EDT,29.072,434,3.59,7.35,3.38,4.78,0.24,361.0,26.7447,-81.5065
8/20/2019,9:30:05,EDT,29.09,437.7,3.59,7.35,3.35,4.74,0.24,362.7,26.7447,-81.5059
8/20/2019,9:30:10,EDT,29.11,441.7,3.59,7.35,3.3,4.7,0.26,364.9,26.7447,-81.5055
8/20/2019,9:30:15,EDT,29.124,444.9,3.58,7.36,3.27,4.7,0.27,366.9,26.7446,-81.5049
8/20/2019,9:30:20,EDT,29.133,446.9,3.57,7.36,3.25,4.71,0.28,368.6,26.7446,-81.5044
8/20/2019,9:30:25,EDT,29.139,448.2,3.56,7.36,3.21,4.69,0.3,369.5,26.7446,-81.5038
8/20/2019,9:30:30,EDT,29.147,448.9,3.55,7.36,3.17,4.71,0.28,369.9,26.7446,-81.5033
8/20/2019,9:30:35,EDT,29.156,449.8,3.55,7.36,3.12,4.73,0.29,370.4,26.7446,-81.5027
8/20/2019,9:30:40,EDT,29.16,450.4,3.54,7.36,3.1,4.75,0.3,370.6,26.7446,-81.5019
8/20/2019,9:30:45,EDT,29.157,450.8,3.54,7.36,3.12,4.7,0.28,370.9,26.7446,-81.5014
8/20/2019,9:30:50,EDT,29.15,451.5,3.53,7.36,3.17,4.65,0.3,371.4,26.7446,-81.5007
8/20/2019,9:30:55,EDT,29.148,453.2,3.52,7.36,3.27,4.63,0.3,372.0,26.7447,-81.5
8/20/2019,9:31:00,EDT,29.152,454.9,3.5,7.36,3.39,4.6,0.31,373.1,26.7447,-81.4995
8/20/2019,9:31:05,EDT,29.16,456.5,3.47,7.36,3.48,4.6,0.33,374.4,26.7447,-81.4987
8/20/2019,9:31:10,EDT,29.172,457.6,3.46,7.36,3.46,4.59,0.31,375.6,26.7447,-81.4982
8/20/2019,9:31:15,EDT,29.184,458.7,3.44,7.36,3.38,4.57,0.3,376.7,26.7447,-81.4974
8/20/2019,9:31:20,EDT,29.196,459.6,3.44,7.36,3.31,4.65,0.29,377.6,26.7447,-81.4969
8/20/2019,9:31:25,EDT,29.209,460.5,3.44,7.36,3.38,4.71,0.27,378.2,26.7448,-81.4961
8/20/2019,9:31:30,EDT,29.223,461.1,3.44,7.36,3.47,4.71,0.26,378.3,26.7448,-81.4955
8/20/2019,9:31:35,EDT,29.236,461.5,3.44,7.36,3.57,4.75,0.26,378.2,26.7448,-81.495
8/20/2019,9:31:40,EDT,29.248,461.7,3.44,7.36,3.5,4.83,0.3,377.6,26.7448,-81.4942
8/20/2019,9:31:45,EDT,29.26,461.9,3.45,7.36,3.41,4.85,0.34,377.3,26.7448,-81.4937
8/20/2019,9:31:50,EDT,29.275,461.9,3.46,7.36,3.26,4.87,0.36,377.1,26.7448,-81.4929
8/20/2019,9:31:55,EDT,29.29,461.8,3.48,7.37,3.2,4.87,0.37,377.2,26.7448,-81.4924
8/20/2019,9:32:00,EDT,29.303,461.9,3.5,7.37,3.13,4.9,0.35,377.2,26.7448,-81.4916
8/20/2019,9:32:05,EDT,29.316,461.9,3.52,7.37,3.09,4.89,0.35,377.1,26.7448,-81.4909
8/20/2019,9:32:10,EDT,29.328,461.9,3.54,7.37,3.06,4.91,0.35,377.0,26.7448,-81.4904
8/20/2019,9:32:15,EDT,29.339,461.9,3.55,7.37,3.06,4.97,0.34,376.9,26.7447,-81.4896
8/20/2019,9:32:20,EDT,29.347,461.7,3.56,7.37,3.06,4.98,0.37,376.7,26.7447,-81.4891
8/20/2019,9:32:25,EDT,29.348,461.5,3.56,7.37,3.03,4.91,0.35,376.4,26.7446,-81.4883
8/20/2019,9:32:30,EDT,29.339,461.2,3.55,7.37,3.02,4.88,0.34,376.1,26.7446,-81.4876
8/20/2019,9:32:35,EDT,29.326,460.9,3.54,7.37,3.05,4.88,0.32,376.0,26.7446,-81.4871
8/20/2019,9:32:40,EDT,29.316,460.7,3.53,7.37,3.06,4.87,0.31,375.8,26.7446,-81.4864
8/20/2019,9:32:45,EDT,29.31,460.5,3.53,7.37,3.05,4.87,0.31,375.5,26.7446,-81.4859
8/20/2019,9:32:50,EDT,29.306,460.3,3.52,7.37,3.01,4.91,0.32,375.2,26.7446,-81.4852
8/20/2019,9:32:55,EDT,29.304,460.2,3.53,7.37,2.98,4.96,0.32,375.0,26.7446,-81.4846
8/20/2019,9:33:00,EDT,29.303,460.1,3.53,7.37,2.97,4.96,0.33,374.9,26.7447,-81.4839
8/20/2019,9:33:05,EDT,29.302,460.1,3.53,7.37,2.97,4.93,0.32,374.7,26.7447,-81.4835
8/20/2019,9:33:10,EDT,29.306,460.1,3.54,7.37,2.97,4.93,0.34,374.5,26.7448,-81.4827
8/20/2019,9:33:15,EDT,29.319,460.2,3.55,7.37,2.96,4.97,0.34,374.3,26.7449,-81.4821
8/20/2019,9:33:20,EDT,29.334,460.3,3.56,7.37,2.93,4.99,0.37,373.9,26.7449,-81.4816
8/20/2019,9:33:25,EDT,29.345,460.5,3.58,7.37,2.92,4.99,0.38,373.9,26.7449,-81.4809
8/20/2019,9:33:30,EDT,29.344,460.6,3.59,7.37,2.92,5,0.38,373.9,26.7449,-81.4804
8/20/2019,9:33:35,EDT,29.339,460.7,3.6,7.37,2.93,4.99,0.38,374.2,26.7449,-81.4796
8/20/2019,9:33:40,EDT,29.336,461,3.6,7.37,2.93,4.99,0.36,374.6,26.745,-81.479
8/20/2019,9:33:45,EDT,29.338,461.5,3.6,7.37,2.94,4.96,0.35,375.0,26.7451,-81.4785
8/20/2019,9:33:50,EDT,29.341,462.1,3.59,7.37,3.02,4.99,0.36,375.5,26.7452,-81.4779
8/20/2019,9:33:55,EDT,29.343,462.6,3.59,7.37,3.1,4.96,0.36,375.6,26.7454,-81.4772
8/20/2019,9:34:00,EDT,29.347,462.7,3.59,7.37,3.21,4.94,0.37,375.7,26.7457,-81.4767
8/20/2019,9:34:05,EDT,29.347,462.5,3.58,7.37,3.26,4.93,0.39,375.3,26.7459,-81.4762
8/20/2019,9:34:10,EDT,29.341,462,3.57,7.37,3.29,4.93,0.37,375.1,26.7462,-81.4756
8/20/2019,9:34:15,EDT,29.333,461.8,3.56,7.37,3.26,4.92,0.36,374.9,26.7464,-81.475
8/20/2019,9:34:20,EDT,29.329,461.9,3.55,7.37,3.22,4.88,0.34,374.8,26.7466,-81.4746
8/20/2019,9:34:25,EDT,29.336,462,3.55,7.37,3.13,5.02,0.34,374.7,26.747,-81.4739
8/20/2019,9:34:30,EDT,29.366,461.7,3.57,7.37,3.06,5.22,0.36,374.4,26.7472,-81.4734
8/20/2019,9:34:35,EDT,29.406,461.3,3.61,7.37,2.97,5.36,0.41,373.8,26.7474,-81.4729
8/20/2019,9:34:40,EDT,29.436,460.9,3.65,7.37,2.88,5.48,0.42,373.3,26.7478,-81.4722
